Timestamp,SMB1 Ops/sec,SMB2 Ops/sec,VSPfs00 Ops/sec,VSPfs00 CIFS Read Resp Time,VSPfs00 CIFS Write Resp Time,NVRAM Allocs,Bossock Fibers,MFB,MMB,NibRX Busy,NibTX Busy,NibTCP Busy,NICC Busy,FDP Busy,TDP Busy,FSA Busy,WLOG Busy,MBI Busy,WDIR Busy,WFILE Busy,WLOG Busy,OBJ Busy,SI Busy,Eth RX,Eth TX,FC RX,FC TX,Port1 Disk Read,Port1 Disk Write,Port2 Disk Read,Port2 Disk Write,Port3 Disk Read,Port3 Disk Write,Port4 Disk Read,Port4 Disk Write
2015-10-23 21:49:54 -0700,0,1040,2059,3916,25236,0,1,3,14,1,3,1,0,0,1,0,1,0,1,1,1,2,3,61,64,72,0,2717184,0,3196928,0,1808896,0,1394688,0
2015-10-23 21:50:04 -0700,0,2384,1712,2725,6845,0,1,3,29,1,3,1,1,1,1,1,1,0,1,1,1,3,3,166,114,126,0,4643328,0,6366208,0,3528704,0,1277952,0
2015-10-23 21:50:14 -0700,0,1630,1546,4043,4364,0,1,4,20,1,3,1,0,0,1,0,1,0,1,1,1,2,4,45,71,85,510,2910208,23023616,2104832,19853312,2868224,12582912,2803200,8392704
2015-10-23 21:50:24 -0700,0,2951,3337,3888,3568,0,1,5,27,2,3,2,1,1,2,1,2,0,1,2,2,4,5,217,237,256,0,12403200,0,9550336,0,5218304,0,4900352,0
2015-10-23 21:50:34 -0700,0,1832,1585,4477,2559,0,1,3,20,1,3,1,0,0,1,0,1,0,1,1,1,2,2,70,67,70,0,2257920,0,2132992,0,2364928,0,2111488,0
2015-10-23 21:50:44 -0700,0,2431,2887,4824,2236,0,1,4,24,1,3,1,0,1,1,0,2,0,1,2,2,3,4,63,306,200,0,7120896,0,10765824,0,3182592,0,4039168,0
2015-10-23 21:50:54 -0700,0,2230,2395,5155,2491,0,1,3,24,2,3,2,1,0,2,1,2,0,1,2,2,3,3,299,87,94,0,3461632,0,4471296,0,2839040,0,1100800,0
2015-10-23 21:51:04 -0700,0,1864,1873,4108,2165,0,1,3,22,1,3,1,1,0,1,0,1,0,1,1,1,2,2,30,88,105,0,4441088,0,2889728,0,1982976,0,3879936,0
2015-10-23 21:51:14 -0700,0,2648,2435,3902,2312,0,1,4,28,1,3,1,1,0,1,1,1,0,1,1,1,2,4,81,136,90,385,1844224,12705792,5788160,12963840,1118720,9670656,2571264,12873728
2015-10-23 21:51:24 -0700,0,2137,2338,4376,2201,0,1,3,23,2,3,1,1,1,2,1,2,0,1,2,2,3,3,178,108,125,0,5305856,0,3638272,0,3415040,0,3323904,0
2015-10-23 21:51:34 -0700,0,2776,2472,3579,1743,0,1,3,27,1,3,1,0,1,1,0,2,0,1,2,2,2,3,92,164,173,0,6299136,0,8293888,0,3737088,0,3311616,0
2015-10-23 21:51:44 -0700,0,1738,1840,4042,2013,0,1,3,22,1,3,1,0,0,1,0,1,0,1,1,1,2,2,48,64,78,0,3133440,0,3261952,0,1011712,0,2394112,0
2015-10-23 21:51:54 -0700,0,2347,2849,4039,1860,0,1,4,23,1,3,1,1,1,2,1,2,0,1,2,2,3,4,133,183,187,0,4683264,0,10042880,0,6326784,0,2371584,0
2015-10-23 21:52:04 -0700,0,2422,1734,4564,1694,0,1,3,27,1,3,1,1,0,1,0,1,0,1,1,1,1,2,71,64,60,0,2078208,0,3376128,0,1534464,0,530432,0
2015-10-23 21:52:14 -0700,0,1762,1709,3787,1693,0,1,3,20,1,3,1,0,0,1,0,1,0,1,1,1,1,2,62,68,69,0,1462272,0,1408512,0,1354240,0,4456960,0
2015-10-23 21:52:24 -0700,0,2986,3212,4043,1642,0,1,3,29,1,3,1,1,1,2,1,2,0,1,2,2,3,3,150,166,166,0,2838528,0,9133056,0,3532800,0,5352960,0
2015-10-23 21:52:34 -0700,0,1796,1751,3253,1702,0,1,3,20,1,3,1,0,1,1,0,1,0,1,1,1,1,2,40,143,144,0,4564992,0,3884544,0,8771584,0,830976,0
2015-10-23 21:52:44 -0700,0,2503,2617,3631,1498,0,1,3,23,1,3,1,0,0,1,0,2,0,1,1,2,2,2,41,114,104,0,5320192,0,4183040,0,2064896,0,1447936,0
2015-10-23 21:52:54 -0700,0,2126,2222,3483,1544,0,1,6,22,2,3,2,2,1,2,1,2,0,1,2,2,3,6,294,147,157,624,5797888,19292160,3877888,25161728,3812352,16769024,6251008,16777216
2015-10-23 21:53:04 -0700,0,1869,1671,3471,1435,0,1,3,21,1,3,1,0,0,1,0,1,0,0,1,1,1,1,67,86,86,0,975872,0,2886144,0,3390464,0,3597312,0
2015-10-23 21:53:14 -0700,0,2616,2275,4671,1429,0,1,3,27,1,3,1,1,0,1,0,1,0,1,1,1,1,2,121,116,112,0,5380096,0,1953280,0,3321344,0,3455488,0
2015-10-23 21:53:24 -0700,0,2254,2592,3956,1505,0,1,3,22,2,3,2,1,1,2,1,2,0,1,2,2,2,3,267,150,135,0,4502016,0,7076352,0,3189760,0,2112512,0
2015-10-23 21:53:34 -0700,0,2930,2898,3592,1198,0,1,3,28,1,3,1,0,1,1,0,2,0,1,2,2,2,3,38,193,192,0,6498304,0,6641664,0,6602752,0,4356608,0
2015-10-23 21:53:45 -0700,0,1844,1731,3822,1416,0,1,3,22,1,3,1,1,0,1,0,1,0,1,1,1,1,2,123,131,105,0,1382400,0,3445248,0,4566016,0,3795456,0
2015-10-23 21:53:55 -0700,0,2506,2932,4502,1359,0,1,3,25,1,3,1,0,1,2,0,2,0,1,2,2,2,3,93,255,229,0,9873920,0,6807040,0,9608192,0,2391040,0
2015-10-23 21:54:05 -0700,0,2265,1586,4137,1381,0,1,3,26,1,3,1,0,0,1,0,1,0,0,1,1,1,2,85,77,74,0,4395008,0,1899520,0,1633792,0,1337856,0
2015-10-23 21:54:15 -0700,0,1794,1693,5679,1357,0,1,3,20,1,3,1,0,0,1,0,1,0,1,1,1,1,2,55,114,116,0,4401152,0,4478464,0,1211904,0,4442624,0
2015-10-23 21:54:25 -0700,0,2901,3052,3547,1400,0,1,3,27,1,3,1,1,1,1,0,2,0,1,2,2,2,2,106,178,152,0,4007936,0,6261760,0,2440192,0,6319616,0
2015-10-23 21:54:35 -0700,0,1780,1616,4747,1427,0,1,3,21,0,3,0,0,0,0,0,1,0,1,1,1,1,1,37,56,55,0,3527680,0,1706496,0,1218048,0,499712,0
2015-10-23 21:54:45 -0700,0,2486,2747,4495,1456,0,1,3,24,1,3,1,0,0,1,0,2,0,1,1,2,1,2,77,85,79,0,3026944,0,2637312,0,1078272,0,3206656,0
2015-10-23 21:54:55 -0700,0,2153,2184,2982,1366,0,1,3,24,1,3,1,1,0,1,0,2,0,1,1,2,1,2,121,91,77,0,2124288,0,3149312,0,3539968,0,850944,0
2015-10-23 21:55:05 -0700,0,1991,2064,2523,1329,0,1,3,22,1,3,1,0,0,1,0,1,0,1,1,1,1,2,33,134,123,0,2964480,0,6111232,0,3071488,0,3236864,0
2015-10-23 21:55:15 -0700,0,2563,2139,3951,1201,0,1,3,27,1,3,1,0,0,1,0,1,0,1,1,1,1,1,71,72,73,0,4054528,0,4030464,0,847360,0,239616,0
2015-10-23 21:55:25 -0700,0,2114,2465,3857,1362,0,1,3,21,2,3,2,1,0,2,1,1,0,1,1,1,2,3,227,109,111,0,5876224,0,3122176,0,2664448,0,2246656,0
2015-10-23 21:55:35 -0700,0,2734,2597,3639,1113,0,1,3,27,1,3,1,0,1,2,0,2,0,1,1,2,2,3,111,275,265,0,3860992,0,16579072,0,7528448,0,5207552,0
2015-10-23 21:55:45 -0700,0,1834,1790,4962,1330,0,1,3,20,1,3,1,0,0,1,0,1,0,1,1,1,1,1,91,82,76,0,3817472,0,2430464,0,2486272,0,885760,0
2015-10-23 21:55:55 -0700,0,2500,3060,4247,1321,0,1,3,25,2,3,1,1,1,2,1,2,0,1,2,2,2,3,151,238,218,0,6981120,0,9862656,0,4988928,0,5420032,0
2015-10-23 21:56:05 -0700,0,2249,1604,3130,1213,0,1,3,22,1,3,1,0,0,1,0,1,0,0,1,1,1,1,75,65,57,0,1115136,0,692736,0,2368000,0,3022848,0
2015-10-23 21:56:15 -0700,0,1811,1578,3206,1223,0,1,4,20,1,3,1,0,0,1,0,1,0,1,1,1,1,4,75,67,54,662,3493376,25153536,468992,25153536,2390016,15732736,495104,16764928
2015-10-23 21:56:25 -0700,0,2965,3155,2762,1092,0,1,3,29,1,3,1,1,1,1,0,2,0,1,2,2,2,3,116,198,191,0,6952448,0,11718656,0,3658240,0,1636352,0
2015-10-23 21:56:35 -0700,0,1774,1665,4112,1166,0,1,3,22,0,3,0,0,0,0,0,1,0,0,1,1,1,1,35,62,60,0,352768,0,3651584,0,2088448,0,1416192,0
2015-10-23 21:56:45 -0700,0,2452,2723,2801,1084,0,1,4,25,1,3,1,0,1,1,0,2,0,1,1,2,2,4,58,165,153,502,10043392,12574720,3899392,20930560,1483776,16773120,3812864,12574720
2015-10-23 21:56:55 -0700,0,2312,2242,3600,1172,0,1,3,27,1,3,1,1,0,2,1,1,0,1,1,1,1,2,219,84,76,0,1683968,0,3776512,0,3800576,0,324608,0
2015-10-23 21:57:06 -0700,0,2115,2311,4194,1070,0,1,3,24,1,3,1,1,0,1,0,2,0,1,1,2,1,2,104,90,79,0,2190336,0,2576384,0,1790976,0,3340800,0
2015-10-23 21:57:16 -0700,0,2393,1973,3928,1094,0,1,3,26,1,3,1,1,0,1,0,1,1,0,1,1,1,1,96,74,67,0,1101312,0,1504768,0,4029952,0,1744384,0
2015-10-23 21:57:26 -0700,0,1905,1819,3291,1295,0,1,3,23,1,3,1,0,0,1,0,1,0,1,1,1,1,1,84,62,59,0,3239936,0,2561536,0,352768,0,1267712,0
2015-10-23 21:57:36 -0700,0,2646,2642,3180,1109,0,1,3,29,1,3,1,0,1,1,0,2,2,1,2,2,1,2,29,145,129,0,3726848,0,5522432,0,2639360,0,4290560,0
2015-10-23 21:57:46 -0700,0,1731,1709,2730,1116,0,1,3,18,1,3,1,0,0,1,0,1,0,0,1,1,1,1,65,52,44,0,433152,0,564736,0,2805248,0,1697280,0
2015-10-23 21:57:56 -0700,0,2648,3199,3404,1118,0,1,6,29,2,3,2,1,1,2,1,2,2,1,2,2,3,6,209,302,292,652,5786112,25145344,8835072,23633920,4991488,15970304,16963584,16777216
2015-10-23 21:58:06 -0700,0,2307,1906,3720,997,0,1,3,22,0,3,0,0,0,1,0,1,0,0,1,1,1,1,34,104,101,0,4340736,0,5131264,0,380416,0,2891264,0
2015-10-23 21:58:16 -0700,0,1888,1718,5537,1156,0,1,3,21,1,3,1,0,0,1,0,1,2,0,1,1,1,1,48,109,100,0,4602880,0,3764224,0,4167680,0,46592,0
2015-10-23 21:58:26 -0700,0,2916,3013,4946,1004,0,1,3,28,2,3,2,1,1,2,1,2,0,1,2,2,1,2,62,119,128,0,4362240,0,2426880,0,3731968,0,5536256,0
2015-10-23 21:58:36 -0700,0,1950,1710,3542,1038,0,1,4,23,1,3,1,0,0,1,0,1,2,0,1,1,1,4,53,80,76,606,3159040,25149440,2828800,20946944,2698752,12894208,872960,16760832
2015-10-23 21:58:46 -0700,0,2448,2642,3757,1083,0,1,3,25,1,3,1,0,1,1,0,2,0,1,1,2,1,2,55,172,141,0,4521984,0,4359168,0,2744832,0,6042112,0
2015-10-23 21:58:56 -0700,0,2122,2092,3575,1043,0,1,3,24,1,3,1,0,1,1,0,1,2,1,1,1,1,1,49,135,126,0,5017600,0,3103232,0,3531264,0,4129792,0
2015-10-23 21:59:06 -0700,0,2117,2202,3249,1015,0,1,3,24,1,3,1,1,1,2,0,2,0,1,2,2,2,3,149,216,226,0,9761280,0,3938816,0,10006528,0,4576768,0
2015-10-23 21:59:16 -0700,0,2367,2052,4080,1193,0,1,4,26,1,3,1,0,0,1,0,1,2,1,1,1,1,4,82,70,68,587,729088,25153536,2245120,18960384,3139584,12574720,2463744,16744448
2015-10-23 21:59:26 -0700,0,2129,2221,3536,872,0,1,3,23,1,3,1,1,0,1,1,1,0,0,1,1,1,2,144,113,100,0,2242560,0,5678592,0,769536,0,3826176,0
2015-10-23 21:59:36 -0700,0,2821,2726,3585,1054,0,1,3,29,1,3,1,0,1,2,0,2,2,1,1,2,2,3,96,248,234,0,8777728,0,6917120,0,8673280,0,5000192,0
2015-10-23 21:59:46 -0700,0,1864,1751,3039,996,0,1,3,21,1,3,1,1,0,1,0,1,0,1,1,1,1,1,107,48,42,0,2113024,0,675328,0,209920,0,2317824,0
2015-10-23 21:59:56 -0700,0,2582,2924,3324,1019,0,1,3,29,2,3,2,1,0,2,1,2,2,1,1,2,1,2,223,106,89,0,5703168,0,2997760,0,613376,0,1930240,0
2015-10-23 22:00:06 -0700,0,2283,1817,2359,1005,0,1,5,22,1,3,1,0,0,1,0,1,0,0,1,1,1,5,101,52,45,960,2955776,32120832,1299968,37711872,692224,25137152,778240,25153536
2015-10-23 22:00:16 -0700,0,1748,1705,2062,918,0,1,3,21,1,3,1,0,0,1,0,1,2,0,1,1,1,1,78,24,20,0,909824,0,556032,0,244736,0,810496,0
2015-10-23 22:00:26 -0700,0,2928,2911,2940,960,0,1,3,28,1,3,1,0,0,1,0,1,0,1,1,1,1,1,85,85,65,0,1068032,0,3021312,0,3195392,0,936960,0
2015-10-23 22:00:36 -0700,0,1842,1837,2382,838,0,1,3,22,1,3,1,1,0,1,0,1,2,1,1,1,1,2,125,82,65,0,1963520,0,2647552,0,1491968,0,2100736,0
2015-10-23 22:00:46 -0700,0,2622,2818,4252,954,0,1,3,26,1,3,1,0,1,1,0,2,0,1,1,2,1,2,41,179,156,0,6700032,0,5212160,0,2590720,0,5091328,0
2015-10-23 22:00:57 -0700,0,2337,2291,4013,898,0,1,3,25,1,3,1,0,0,1,0,1,2,0,1,1,1,1,94,105,90,0,2417664,0,2636288,0,2662400,0,3590656,0
2015-10-23 22:01:07 -0700,0,2072,2220,4009,962,0,1,5,24,1,3,1,0,1,1,1,2,0,1,1,2,2,5,95,173,155,728,3428864,31268864,6211584,25153536,5511168,16777216,4313088,17862656
2015-10-23 22:01:17 -0700,0,2263,1801,4254,1050,0,1,3,25,1,3,0,0,0,0,0,1,2,0,1,1,1,1,42,34,30,0,526848,0,2179072,0,336384,0,727552,0
2015-10-23 22:01:27 -0700,0,1985,2092,3654,850,0,1,3,22,1,3,1,1,0,1,1,1,0,1,1,1,1,1,134,37,31,0,1378816,0,882688,0,887808,0,755200,0
2015-10-23 22:01:37 -0700,0,2884,2743,4484,962,0,1,3,29,1,3,1,1,1,2,0,2,2,1,1,2,2,3,125,203,177,0,5768704,0,6136832,0,7432192,0,2790400,0
2015-10-23 22:01:47 -0700,0,1768,1621,3016,886,0,1,4,18,1,3,1,1,0,1,1,1,0,0,1,1,1,4,102,71,68,707,2994176,29704192,3786752,25145344,368640,16756736,1359360,16769024
2015-10-23 22:01:57 -0700,0,2611,3110,3694,914,0,1,3,28,1,3,1,0,1,1,0,2,2,1,1,2,2,2,81,237,218,0,5509632,0,10985984,0,7500800,0,3373568,0
2015-10-23 22:02:07 -0700,0,2350,1758,3690,919,0,1,3,22,1,3,1,0,0,1,0,1,0,1,1,1,1,3,97,82,74,535,2704384,25161728,1409536,17068032,374272,8380416,4780032,16285696
2015-10-23 22:02:17 -0700,0,1876,1814,4323,939,0,1,3,21,1,3,1,0,0,1,0,2,2,1,1,2,1,2,104,124,114,0,5374464,0,4082176,0,3588096,0,1230336,0
2015-10-23 22:02:27 -0700,0,2977,3041,5690,1036,0,1,3,28,1,3,1,1,0,1,1,1,0,1,1,1,1,2,98,80,79,0,3762176,0,4254208,0,1687040,0,242688,0
2015-10-23 22:02:37 -0700,0,1846,1777,5303,906,0,1,3,21,1,3,1,1,0,1,0,1,0,0,1,1,1,1,101,112,86,0,2286592,0,4076544,0,565248,0,3934208,0
2015-10-23 22:02:47 -0700,0,2662,2978,7530,985,0,1,3,26,1,3,1,0,1,2,0,2,0,1,2,2,2,3,99,325,304,0,10061312,0,15681024,0,8865792,0,3406848,0
2015-10-23 22:02:57 -0700,0,2280,2145,5600,943,0,1,3,24,1,3,1,0,1,1,0,1,0,1,1,1,1,2,88,179,173,0,2986496,0,8536576,0,7073280,0,3145216,0
2015-10-23 22:03:07 -0700,0,2266,2499,6345,921,0,1,3,26,1,3,1,0,1,1,0,2,0,1,2,2,2,3,61,211,224,0,8622080,0,7115776,0,7266816,0,5090816,0
2015-10-23 22:03:17 -0700,0,2459,2133,5199,981,0,1,3,25,1,3,1,1,0,1,0,1,0,1,1,1,1,1,122,62,95,0,5797376,0,3075584,0,182272,0,2927104,0
2015-10-23 22:03:27 -0700,0,1922,1964,3818,962,0,1,3,20,1,3,1,0,0,1,0,1,0,0,1,1,1,1,52,66,55,0,3425280,0,1257984,0,533504,0,1747456,0
2015-10-23 22:03:37 -0700,0,2516,2450,4534,1094,0,1,3,26,1,3,1,0,0,1,0,1,0,1,1,1,1,2,53,153,118,0,4619264,0,3667456,0,2585600,0,4000768,0
2015-10-23 22:03:47 -0700,0,1792,1781,3708,913,0,1,7,20,1,3,1,0,0,4,3,1,0,0,1,1,4,7,48,86,74,743,4098560,25145344,1917440,29351936,1336832,21667840,1993216,16769024
2015-10-23 22:03:57 -0700,0,2533,2879,3511,917,0,1,7,26,1,3,1,1,1,3,3,2,0,1,2,2,5,7,116,177,160,897,6069760,25145344,4205056,37457920,4332032,25141248,5507584,24494080
2015-10-23 22:04:07 -0700,0,2240,1758,4011,910,0,1,3,21,1,3,1,1,0,1,0,1,0,0,1,1,1,1,116,51,47,0,1428480,0,784384,0,3042816,0,619520,0
2015-10-23 22:04:17 -0700,0,1991,2013,3806,901,0,1,3,22,1,3,1,0,0,1,0,1,0,1,1,1,1,1,40,133,114,0,4131840,0,5358592,0,2414080,0,2458112,0
2015-10-23 22:04:27 -0700,0,2818,2654,4289,891,0,1,8,26,1,3,1,0,1,5,4,1,0,1,1,1,5,8,75,137,130,1091,4951552,37744640,2432512,41906176,3425280,25145344,5564416,31690752
2015-10-23 22:04:37 -0700,0,1832,1683,4323,885,0,1,3,21,1,3,1,0,0,1,0,1,0,0,1,1,1,1,65,76,60,0,3557888,0,974336,0,661504,0,2318336,0
2015-10-23 22:04:47 -0700,0,2506,2617,4617,968,0,1,3,25,1,3,1,1,1,1,0,2,0,1,2,2,1,3,120,171,153,0,6527488,0,7813632,0,2911232,0,1949696,0
2015-10-23 22:04:58 -0700,0,2192,1961,3872,854,0,1,3,24,1,3,1,1,0,1,1,1,0,1,1,1,1,1,132,69,46,0,1304064,0,2850304,0,1012224,0,689152,0
2015-10-23 22:05:08 -0700,0,2120,2239,3856,857,0,1,3,25,1,3,1,0,0,1,0,2,0,1,1,2,1,1,46,114,95,0,3619840,0,3710976,0,595456,0,4028416,0
2015-10-23 22:05:18 -0700,0,2188,1789,2681,950,0,1,3,23,1,3,1,0,0,1,0,1,0,0,1,1,1,1,56,79,79,0,872960,0,1184256,0,4597760,0,3288576,0
2015-10-23 22:05:28 -0700,0,1959,1955,1803,740,0,1,3,21,1,3,1,0,0,1,0,1,0,0,1,1,1,1,63,40,23,0,1002496,0,755712,0,193024,0,1043968,0
2015-10-23 22:05:38 -0700,0,2605,2605,2787,962,0,1,3,26,1,3,1,0,1,1,0,1,0,1,1,1,1,2,49,179,119,0,3825152,0,5613568,0,3264000,0,2226688,0
2015-10-23 22:05:48 -0700,0,1795,1708,3801,838,0,1,3,19,1,3,1,0,0,1,0,1,0,1,1,1,1,1,42,76,68,0,666624,0,5653504,0,579072,0,1692672,0
2015-10-23 22:05:58 -0700,0,2575,2947,4132,873,0,1,3,28,1,3,1,1,1,1,0,2,0,1,1,2,1,2,125,203,159,0,8291328,0,3218432,0,4544000,0,3849728,0
2015-10-23 22:06:08 -0700,0,2186,1737,4713,871,0,1,3,21,1,3,1,0,0,1,0,1,0,0,1,1,1,1,48,114,119,0,4092928,0,3810304,0,5188096,0,1862656,0
2015-10-23 22:06:18 -0700,0,1914,1993,4221,848,0,1,3,21,1,3,1,1,1,1,0,2,0,1,1,2,1,2,101,126,136,0,4569600,0,5695488,0,2502656,0,4279296,0
2015-10-23 22:06:28 -0700,0,2713,2589,2706,805,0,1,3,26,1,3,1,0,0,1,0,1,0,1,1,1,1,1,53,76,66,0,4771840,0,2368512,0,452096,0,756736,0
2015-10-23 22:06:38 -0700,0,1883,1728,3512,795,0,1,3,21,1,3,1,0,0,1,0,1,0,1,1,1,1,1,51,133,94,0,1316352,0,2488832,0,6687232,0,1329664,0
2015-10-23 22:06:48 -0700,0,2619,2865,3663,858,0,1,3,27,1,3,1,0,1,1,0,2,0,1,2,2,1,2,66,172,141,0,5307904,0,7664128,0,2880000,0,1819136,0
2015-10-23 22:06:58 -0700,0,2104,2043,3732,806,0,1,3,24,1,3,1,0,0,1,0,1,0,1,1,1,1,1,63,62,63,0,1449472,0,2401280,0,3922432,0,211456,0
2015-10-23 22:07:08 -0700,0,2260,2495,5048,901,0,1,3,26,1,3,1,0,1,1,0,2,0,1,1,2,1,3,47,305,232,0,6219776,0,6910464,0,10393088,0,5505024,0
2015-10-23 22:07:18 -0700,0,2273,1849,4385,888,0,1,3,23,1,3,1,0,0,1,0,1,0,1,1,1,1,1,44,114,102,0,1482752,25145344,4529152,25260032,2165760,16764928,1326080,16773120
2015-10-23 22:07:28 -0700,0,2020,2049,3332,722,0,1,3,22,1,3,1,1,0,1,1,1,0,0,1,1,1,2,105,72,65,0,4236800,0,5412352,0,709632,0,2035712,0
2015-10-23 22:07:38 -0700,0,2620,2376,4519,1007,0,1,3,26,1,3,0,0,0,2,2,1,0,0,1,1,2,5,143,146,107,0,1939456,25153536,3587584,29335552,3476992,16752640,1017344,20590592
2015-10-23 22:07:48 -0700,0,1816,1699,3399,808,0,1,6,18,1,3,1,1,0,1,0,1,0,0,1,1,1,1,53,102,96,943,974848,0,3457024,0,2448384,0,1419776,0
2015-10-23 22:07:58 -0700,0,2479,2729,2496,868,0,1,3,28,1,3,1,0,1,1,0,2,0,1,1,2,1,2,60,146,99,0,2920960,0,4859904,0,3122176,0,3710976,0
2015-10-23 22:08:08 -0700,0,2148,1725,3606,853,0,1,3,21,1,3,1,0,0,0,0,1,0,1,1,1,1,1,36,84,43,0,779776,0,831488,0,1867264,0,1936384,0
2015-10-23 22:08:18 -0700,0,1922,1917,2731,828,0,1,3,21,1,3,1,1,1,1,0,2,0,1,1,2,1,2,109,157,127,0,2994688,0,4595712,0,4828160,0,3541504,0
2015-10-23 22:08:28 -0700,0,2677,2544,2727,812,0,1,3,25,1,3,1,0,0,1,0,1,0,0,1,1,1,1,79,75,72,0,4031488,0,705024,0,283136,0,4036096,0
2015-10-23 22:08:38 -0700,0,1978,1859,3893,809,0,1,3,21,1,3,1,1,0,1,0,1,0,1,1,1,1,1,85,101,91,0,2639360,0,3188736,0,2680320,0,2981888,0
2015-10-23 22:08:48 -0700,0,2625,2702,4164,839,0,1,3,27,1,3,1,0,1,1,0,2,0,1,1,2,1,2,48,164,148,0,7109120,0,4472832,0,4428800,0,2599936,0
2015-10-23 22:08:59 -0700,0,2219,2037,4184,755,0,1,3,23,1,3,1,0,0,1,0,1,0,0,1,1,1,1,99,60,62,0,1051136,0,4307968,0,934400,0,1520640,0
2015-10-23 22:09:09 -0700,0,2223,2406,4140,772,0,1,6,26,1,3,1,0,0,3,2,2,0,1,1,2,3,6,83,152,110,678,7590912,25157632,1358848,25157632,4021760,17727488,872448,16769024
2015-10-23 22:09:19 -0700,0,2232,1824,3021,782,0,1,3,22,1,3,1,1,0,1,0,1,0,0,1,1,1,1,102,65,66,0,2258432,0,2933248,0,2586112,0,574976,0
2015-10-23 22:09:29 -0700,0,1841,1858,3210,675,0,1,3,20,1,3,1,1,0,1,0,1,0,1,1,1,1,1,96,63,55,0,2365440,0,2917888,0,1214464,0,387072,0
2015-10-23 22:09:39 -0700,0,2661,2519,4657,870,0,1,3,26,1,3,1,0,0,1,0,1,0,1,1,1,1,1,85,67,65,0,1833984,0,4107264,0,454656,0,1843712,0
2015-10-23 22:09:49 -0700,0,2475,1829,4464,791,0,1,5,20,1,3,1,1,0,3,2,1,0,1,1,1,3,5,159,95,68,662,3044864,25157632,2145792,24915968,2070016,15937536,1292800,16764928
